<TICKER>;<PER>;<DATE>;<TIME>;<CLOSE>;<VOL>
LVHK;D;171102;000000;6.9000000;200
LVHK;D;171103;000000;7.1000000;1800
LVHK;D;171108;000000;7.0000000;200
LVHK;D;171109;000000;7.0000000;600
LVHK;D;171113;000000;7.0000000;100
LVHK;D;171114;000000;7.4500000;200
LVHK;D;171115;000000;7.7000000;800
LVHK;D;171116;000000;7.2000000;700
LVHK;D;171117;000000;6.8000000;1100
LVHK;D;171120;000000;7.2000000;400
LVHK;D;171121;000000;7.2000000;1800
LVHK;D;171123;000000;7.0500000;100
LVHK;D;171124;000000;7.1000000;200
LVHK;D;171127;000000;7.2000000;1900
LVHK;D;171128;000000;7.2000000;200
LVHK;D;171130;000000;7.1500000;100
LVHK;D;171204;000000;7.1000000;1000
LVHK;D;171205;000000;7.2000000;500
LVHK;D;171206;000000;7.0000000;1200
LVHK;D;171207;000000;6.9500000;100
LVHK;D;171208;000000;6.9500000;300
LVHK;D;171211;000000;7.0000000;900
LVHK;D;171212;000000;7.0000000;300
LVHK;D;171213;000000;6.9500000;400
LVHK;D;171214;000000;7.1000000;900
LVHK;D;171222;000000;7.0000000;200
LVHK;D;171225;000000;8.0000000;4600
LVHK;D;171226;000000;7.5000000;1700
LVHK;D;171229;000000;7.6000000;300
LVHK;D;180103;000000;7.5500000;100
LVHK;D;180104;000000;7.5500000;100
LVHK;D;180109;000000;7.7000000;300
LVHK;D;180110;000000;7.6000000;500
LVHK;D;180111;000000;7.6000000;8200
LVHK;D;180112;000000;7.7500000;600
LVHK;D;180115;000000;7.7500000;100
LVHK;D;180116;000000;7.7500000;100
LVHK;D;180118;000000;7.6500000;2700
LVHK;D;180119;000000;7.8000000;100
LVHK;D;180123;000000;7.7500000;200
LVHK;D;180125;000000;7.4500000;1900
LVHK;D;180129;000000;7.4500000;300
LVHK;D;180201;000000;7.4500000;200
LVHK;D;180206;000000;7.2500000;4600
LVHK;D;180207;000000;7.1500000;500
LVHK;D;180208;000000;7.1000000;600
LVHK;D;180209;000000;6.9500000;2200
LVHK;D;180212;000000;7.0500000;100
LVHK;D;180213;000000;6.9500000;1200
LVHK;D;180220;000000;6.9000000;200
LVHK;D;180222;000000;6.9000000;100
LVHK;D;180226;000000;7.0500000;2400
LVHK;D;180227;000000;6.9500000;1200
LVHK;D;180228;000000;6.8500000;1100
LVHK;D;180301;000000;6.8500000;200
LVHK;D;180302;000000;6.9500000;400
LVHK;D;180306;000000;6.8000000;200
LVHK;D;180307;000000;6.7500000;100
LVHK;D;180313;000000;6.8500000;100
LVHK;D;180314;000000;6.7500000;100
LVHK;D;180316;000000;6.7500000;100
LVHK;D;180321;000000;6.6500000;1300
LVHK;D;180322;000000;6.4500000;7400
LVHK;D;180323;000000;6.3500000;600
LVHK;D;180326;000000;6.0500000;1700
LVHK;D;180327;000000;6.0500000;600
LVHK;D;180328;000000;6.0500000;100
LVHK;D;180329;000000;6.2500000;1100
LVHK;D;180330;000000;6.0500000;600
LVHK;D;180402;000000;5.9000000;1600
LVHK;D;180403;000000;5.9500000;200
LVHK;D;180404;000000;5.9500000;100
LVHK;D;180406;000000;5.4500000;7000
LVHK;D;180409;000000;5.3500000;600
LVHK;D;180411;000000;4.9000000;700
LVHK;D;180412;000000;4.1000000;35500
LVHK;D;180413;000000;4.2500000;18800
LVHK;D;180416;000000;4.1500000;2500
LVHK;D;180417;000000;4.3000000;1700
LVHK;D;180418;000000;4.4500000;11000
LVHK;D;180419;000000;4.4500000;8100
LVHK;D;180420;000000;5.4500000;80100
LVHK;D;180423;000000;5.4000000;20900
LVHK;D;180424;000000;5.2500000;9300
LVHK;D;180425;000000;5.1500000;900
LVHK;D;180426;000000;5.9000000;59800
LVHK;D;180427;000000;5.6000000;1200
LVHK;D;180428;000000;5.6500000;4500
LVHK;D;180430;000000;5.7500000;300
LVHK;D;180503;000000;5.3000000;1300
LVHK;D;180504;000000;5.4000000;2100
LVHK;D;180507;000000;5.3500000;500
LVHK;D;180508;000000;5.3500000;2200
LVHK;D;180510;000000;5.3000000;400
LVHK;D;180511;000000;5.3500000;300
LVHK;D;180514;000000;5.3500000;3700
LVHK;D;180515;000000;5.4000000;4300
LVHK;D;180516;000000;5.3000000;2500
LVHK;D;180517;000000;5.3000000;2100
LVHK;D;180518;000000;7.4000000;70900
LVHK;D;180521;000000;10.3500000;379700
LVHK;D;180522;000000;7.2500000;980600
LVHK;D;180523;000000;9.2500000;592000
LVHK;D;180524;000000;8.9000000;405100
LVHK;D;180525;000000;8.8000000;595200
LVHK;D;180528;000000;8.1000000;68000
LVHK;D;180529;000000;7.4500000;215800
LVHK;D;180530;000000;7.0500000;117100
LVHK;D;180531;000000;6.7500000;36700
LVHK;D;180601;000000;6.5000000;24800
LVHK;D;180604;000000;7.1500000;153900
LVHK;D;180605;000000;6.8500000;402700
LVHK;D;180606;000000;6.8000000;66900
LVHK;D;180607;000000;6.8500000;3700
LVHK;D;180608;000000;7.0500000;103700
LVHK;D;180609;000000;7.1000000;39300
LVHK;D;180611;000000;7.1000000;32500
LVHK;D;180613;000000;7.1500000;23500
LVHK;D;180614;000000;6.9000000;53900
LVHK;D;180615;000000;6.9500000;47700
LVHK;D;180618;000000;6.9000000;29000
LVHK;D;180619;000000;6.6000000;10600
LVHK;D;180620;000000;8.0500000;129700
LVHK;D;180621;000000;7.8500000;35500
LVHK;D;180622;000000;7.0000000;270800
LVHK;D;180625;000000;7.0000000;3500
LVHK;D;180626;000000;6.9500000;5500
LVHK;D;180627;000000;7.0000000;7800
LVHK;D;180628;000000;6.8000000;23400
LVHK;D;180629;000000;6.7000000;30400
LVHK;D;180702;000000;6.8500000;1400
LVHK;D;180703;000000;6.8500000;2200
LVHK;D;180704;000000;6.7000000;4000
LVHK;D;180705;000000;6.5000000;23900
LVHK;D;180706;000000;6.4000000;5800
LVHK;D;180709;000000;6.7500000;8300
LVHK;D;180710;000000;6.7500000;1400
LVHK;D;180711;000000;6.8000000;300
LVHK;D;180713;000000;6.6000000;1100
LVHK;D;180716;000000;6.7500000;22500
LVHK;D;180717;000000;5.6500000;15000
LVHK;D;180718;000000;6.4000000;4300
LVHK;D;180719;000000;6.6000000;4800
LVHK;D;180720;000000;6.5000000;700
LVHK;D;180723;000000;6.4500000;400
LVHK;D;180724;000000;6.3500000;25000
LVHK;D;180725;000000;6.2500000;4000
LVHK;D;180726;000000;6.0500000;4300
LVHK;D;180727;000000;6.1000000;3500
LVHK;D;180730;000000;6.2000000;1600
LVHK;D;180731;000000;6.2000000;300
LVHK;D;180801;000000;6.2000000;6100
LVHK;D;180802;000000;6.3500000;400
LVHK;D;180803;000000;6.2500000;800
LVHK;D;180806;000000;6.2500000;1800
LVHK;D;180807;000000;6.1000000;300
LVHK;D;180808;000000;6.0500000;1700
LVHK;D;180809;000000;6.0500000;1100
LVHK;D;180810;000000;6.1500000;16800
LVHK;D;180813;000000;6.0000000;9800
LVHK;D;180814;000000;6.1000000;900
LVHK;D;180815;000000;6.1000000;1800
LVHK;D;180816;000000;6.0500000;900
LVHK;D;180817;000000;6.1000000;700
LVHK;D;180820;000000;6.0000000;2600
LVHK;D;180821;000000;6.1000000;1300
LVHK;D;180822;000000;6.0000000;3900
LVHK;D;180823;000000;5.8500000;5300
LVHK;D;180824;000000;5.9500000;1000
LVHK;D;180827;000000;6.2000000;3700
LVHK;D;180828;000000;6.0500000;3300
LVHK;D;180830;000000;5.8500000;3000
LVHK;D;180831;000000;5.6000000;5800
LVHK;D;180903;000000;5.4500000;2300
LVHK;D;180904;000000;5.4000000;9900
LVHK;D;180905;000000;5.5000000;26100
LVHK;D;180906;000000;5.6000000;3000
LVHK;D;180907;000000;5.5000000;3800
LVHK;D;180910;000000;5.6500000;2500
LVHK;D;180911;000000;5.3000000;3500
LVHK;D;180912;000000;5.4500000;2700
LVHK;D;180914;000000;5.4500000;800
LVHK;D;180917;000000;5.4000000;5200
LVHK;D;180918;000000;5.9000000;3100
LVHK;D;180919;000000;5.4500000;7200
LVHK;D;180920;000000;5.6500000;1100
LVHK;D;180921;000000;5.6000000;900
LVHK;D;180924;000000;5.6000000;5000
LVHK;D;180925;000000;5.8000000;2100
LVHK;D;180926;000000;5.5000000;4300
LVHK;D;180927;000000;5.5000000;5800
LVHK;D;180928;000000;5.6500000;3000
LVHK;D;181001;000000;5.5500000;800
LVHK;D;181002;000000;5.9500000;39400
LVHK;D;181003;000000;6.4000000;75800
LVHK;D;181004;000000;6.7000000;21800
LVHK;D;181005;000000;6.5000000;5500
LVHK;D;181008;000000;6.3500000;1800
LVHK;D;181009;000000;6.2500000;600
LVHK;D;181010;000000;6.2000000;200
LVHK;D;181011;000000;6.0000000;1400
LVHK;D;181012;000000;6.0000000;3800
LVHK;D;181015;000000;6.1500000;5400
LVHK;D;181016;000000;6.0000000;9200
LVHK;D;181017;000000;5.9500000;4700
LVHK;D;181018;000000;5.9500000;400
LVHK;D;181019;000000;6.0500000;4100
LVHK;D;181022;000000;6.0000000;1800
LVHK;D;181023;000000;5.7500000;2900
LVHK;D;181024;000000;5.7000000;1200
LVHK;D;181025;000000;6.0000000;2000
LVHK;D;181026;000000;7.8000000;568300
LVHK;D;181029;000000;10.9000000;809800
LVHK;D;181030;000000;10.9500000;1143500
LVHK;D;181031;000000;10.9000000;381900
LVHK;D;181101;000000;9.5200000;1108300
LVHK;D;181102;000000;9.4200000;587100
LVHK;D;181106;000000;11.1600000;409900
LVHK;D;181107;000000;9.9800000;1011300
LVHK;D;181108;000000;9.5000000;183400
LVHK;D;181109;000000;9.2200000;119200
LVHK;D;181112;000000;9.1000000;49300
LVHK;D;181113;000000;9.4000000;96600
LVHK;D;181114;000000;8.9000000;84600
LVHK;D;181115;000000;8.1400000;144900
LVHK;D;181116;000000;8.0400000;161500
LVHK;D;181119;000000;8.2800000;242000
LVHK;D;181120;000000;8.0800000;36900
LVHK;D;181121;000000;7.8200000;120400
LVHK;D;181122;000000;7.8000000;18000
LVHK;D;181123;000000;7.5200000;29100
LVHK;D;181126;000000;7.1400000;36200
LVHK;D;181127;000000;7.0800000;48800
LVHK;D;181128;000000;7.0400000;12900
LVHK;D;181129;000000;7.6600000;112200
LVHK;D;181130;000000;9.1800000;865300
LVHK;D;181203;000000;8.8800000;483200
LVHK;D;181204;000000;9.1400000;156800
LVHK;D;181205;000000;8.4000000;357600
LVHK;D;181206;000000;8.4400000;535200
LVHK;D;181207;000000;8.3000000;37800
LVHK;D;181210;000000;8.4200000;16400
LVHK;D;181211;000000;8.4600000;14100
LVHK;D;181212;000000;8.4000000;24500
LVHK;D;181213;000000;8.4000000;20900
LVHK;D;181214;000000;8.2000000;18200
LVHK;D;181217;000000;8.7600000;126100
LVHK;D;181218;000000;9.1400000;170800
LVHK;D;181219;000000;9.9400000;228300
LVHK;D;181220;000000;10.2000000;279400
LVHK;D;181221;000000;10.0000000;24800
LVHK;D;181224;000000;9.9000000;105400
LVHK;D;181225;000000;10.2000000;32900
LVHK;D;181226;000000;10.1600000;8900
LVHK;D;181227;000000;9.5000000;57700
LVHK;D;181228;000000;9.5000000;26800
LVHK;D;181229;000000;9.9000000;33000
LVHK;D;190103;000000;9.7400000;4600
LVHK;D;190104;000000;9.7400000;300
LVHK;D;190108;000000;10.4600000;79900
LVHK;D;190109;000000;9.6600000;179000
LVHK;D;190110;000000;9.4800000;135700
LVHK;D;190111;000000;9.6800000;38100
LVHK;D;190114;000000;9.7000000;6500
LVHK;D;190115;000000;9.3000000;35800
LVHK;D;190116;000000;9.0800000;36200
LVHK;D;190117;000000;9.2000000;13100
LVHK;D;190118;000000;8.8600000;68600
LVHK;D;190121;000000;8.7000000;21600
LVHK;D;190122;000000;8.9200000;30200
LVHK;D;190123;000000;8.9000000;16600
LVHK;D;190124;000000;8.9200000;26600
LVHK;D;190125;000000;9.3600000;23400
LVHK;D;190128;000000;9.1800000;13900
LVHK;D;190129;000000;9.1400000;5700
LVHK;D;190130;000000;8.7000000;101600
LVHK;D;190131;000000;8.5000000;94500
LVHK;D;190201;000000;8.1200000;167300
LVHK;D;190204;000000;8.2100000;10800
LVHK;D;190205;000000;8.2300000;7600
LVHK;D;190206;000000;8.2400000;5700
LVHK;D;190207;000000;8.2000000;40200
LVHK;D;190208;000000;8.1400000;29200
LVHK;D;190211;000000;8.0500000;47500
LVHK;D;190212;000000;8.0100000;58200
LVHK;D;190213;000000;7.8000000;52400
LVHK;D;190214;000000;8.0800000;1274200
LVHK;D;190215;000000;7.9100000;76700
LVHK;D;190218;000000;7.8000000;22400
LVHK;D;190219;000000;7.9200000;18800
LVHK;D;190220;000000;7.7600000;21100
LVHK;D;190221;000000;7.8700000;60500
LVHK;D;190222;000000;7.8100000;21400
LVHK;D;190225;000000;7.8600000;7100
LVHK;D;190226;000000;7.8000000;17500
LVHK;D;190227;000000;7.7400000;20000
LVHK;D;190228;000000;8.1000000;227700
LVHK;D;190301;000000;7.7700000;104800
LVHK;D;190304;000000;7.6000000;26500
LVHK;D;190305;000000;7.9100000;96000
LVHK;D;190306;000000;8.5000000;217800
LVHK;D;190307;000000;7.8800000;159500
LVHK;D;190311;000000;8.0400000;3100
LVHK;D;190312;000000;7.9600000;3600
LVHK;D;190313;000000;8.1300000;22500
LVHK;D;190314;000000;7.8900000;28900
LVHK;D;190315;000000;7.8100000;51100
LVHK;D;190318;000000;7.9800000;23900
LVHK;D;190319;000000;7.9700000;600
LVHK;D;190320;000000;7.9800000;6400
LVHK;D;190321;000000;7.9800000;6800
LVHK;D;190322;000000;7.9900000;1200
LVHK;D;190325;000000;7.9900000;13500
LVHK;D;190326;000000;7.9900000;4100
